DateTime,Date,Time,Month,Year,Day of Week,Hour,Accident Location,PCF Description,PCF Category,Involved Objects,Party at Fault,Suspected Serious Injury,Suspected Minor Injury,Suspected Possible Injury,Injury Severity,ObjectId,x,y
7/24/2020 8:13:00 PM,2020-07-24,13:13:00,7,2020,4.0,13,Parker Street & Sacramento Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,Unspecified Injury,3861,-13612213.3985516,4559731.79737587
3/31/2017 9:46:00 PM,2017-03-31,14:46:00,3,2017,4.0,14,University Avenue & West Frontage Road,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Truck, 2 Car",Driver,0,0,0,No Injury,3862,-13612877.7013909,4561059.70245845
7/26/2015 8:44:00 PM,2015-07-26,13:44:00,7,2015,6.0,13,Derby Street & MLK Jr Way,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,3863,-13611222.6218441,4559630.91670596
6/29/2017 3:20:00 PM,2017-06-29,08:20:00,6,2017,3.0,8,Acton Street & Parker Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Truck, 1 Parked Vehicle",Driver,0,0,0,No Injury,3864,-13612464.1984227,4559691.00328978
4/24/2016 7:46:00 PM,2016-04-24,12:46:00,4,2016,6.0,12,Adeline Street & Fairview Street,VC 21755: Unsafe passing on right,"Driving, Overtaking, Passing",2 Car,Driver,0,0,0,No Injury,3865,-13611122.9473171,4558351.45681571
2/16/2022 7:35:00 PM,2022-02-16,11:35:00,2,2022,2.0,11,MLK Jr Way,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,3866,-13611400.7726747,4561669.16448961
6/7/2014 8:30:00 PM,2014-06-07,13:30:00,6,2014,5.0,13,San Pablo Avenue & Virginia Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",2 Car,Driver,0,0,0,No Injury,3867,-13613662.8546832,4561560.63194046
3/31/2017 1:43:00 AM,2017-03-30,18:43:00,3,2017,3.0,18,University Avenue & West Frontage Road,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,No Injury,3868,-13612877.7013909,4561059.70245845
3/14/2015 6:17:00 PM,2015-03-14,11:17:00,3,2015,5.0,11,Derby Street & MLK Jr Way,VC 21801(a): Failure to yield before left turn or U-turn,Right of Way,2 Car,Driver,0,0,0,Unspecified Injury,3869,-13611222.6218441,4559630.91670596
12/11/2015 5:00:00 PM,2015-12-11,09:00:00,12,2015,4.0,9,Adeline Street & Fairview Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",2 Car,Driver,0,0,0,No Injury,3870,-13611122.9473171,4558351.45681571
2/16/2022 8:05:00 PM,2022-02-16,12:05:00,2,2022,2.0,12,Dwight Way & Mcgee Avenue,Other,Other,"1 Car, 2 Parked Vehicle",Driver,0,0,0,Unspecified Injury,3871,-13611765.5603709,4560058.28203897
1/26/2017 3:10:00 AM,2017-01-25,19:10:00,1,2017,2.0,19,Parker Street & Sacramento Street,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,3872,-13612213.3985516,4559731.79737587
3/28/2017 11:31:00 PM,2017-03-28,16:31:00,3,2017,1.0,16,University Avenue & West Frontage Road,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Car, 1 Fixed Object",Driver,0,0,0,Unspecified Injury,3873,-13612877.7013909,4561059.70245845
5/22/2014 11:06:00 PM,2014-05-22,16:06:00,5,2014,3.0,16,San Pablo Avenue & Virginia Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,Unspecified Injury,3874,-13613662.8546832,4561560.63194046
2/27/2014 4:13:00 AM,2014-02-26,20:13:00,2,2014,2.0,20,Derby Street & MLK Jr Way,VC 21950(b): Pedestrian suddenly entering path of vehicle,Pedestrians,"1 Car, 1 Pedestrian",Pedestrian,0,0,0,Unspecified Injury,3875,-13611222.6218441,4559630.91670596
12/18/2016 12:04:00 AM,2016-12-17,16:04:00,12,2016,5.0,16,Parker Street & Sacramento Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,0,No Injury,3876,-13612213.3985516,4559731.79737587
2/21/2017 3:28:00 AM,2017-02-20,19:28:00,2,2017,0.0,19,University Avenue & West Frontage Road,VC 22450(a): Failure to stop at stop sign or limit line,"Signs, Signals, Markings",2 Car,Driver,0,0,0,Unspecified Injury,3877,-13612877.7013909,4561059.70245845
11/12/2022 5:20:00 AM,2022-11-11,21:20:00,11,2022,4.0,21,Dwight Way & Mcgee Avenue,VC 21658(a): Unsafe lane change,"Driving, Overtaking, Passing",2 Car,Driver,0,0,0,Unspecified Injury,3878,-13611765.5603709,4560058.28203897
1/17/2014 4:14:00 AM,2014-01-16,20:14:00,1,2014,3.0,20,San Pablo Avenue & Virginia Street,VC 23152(a): Driving under the influence of alcohol,"Alcohol, DUI, Drug Offenses","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,3879,-13613662.8546832,4561560.63194046
1/21/2014 12:49:00 AM,2014-01-20,16:49:00,1,2014,0.0,16,Derby Street & MLK Jr Way,VC 21453(a): Failure to stop at red light or stop line,"Signs, Signals, Markings","1 Bicycle, 1 Car",Driver,0,0,0,Unspecified Injury,3880,-13611222.6218441,4559630.91670596
11/24/2015 4:36:00 AM,2015-11-23,20:36:00,11,2015,0.0,20,Adeline Street & Fairview Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,No Injury,3881,-13611122.9473171,4558351.45681571
9/7/2016 3:15:00 PM,2016-09-07,08:15:00,9,2016,2.0,8,Parker Street & Sacramento Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Truck, 1 Car",Driver,0,0,0,Unspecified Injury,3882,-13612213.3985516,4559731.79737587
2/14/2017 9:05:00 PM,2017-02-14,13:05:00,2,2017,1.0,13,University Avenue & West Frontage Road,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,No Injury,3883,-13612877.7013909,4561059.70245845
5/15/2016 2:46:00 AM,2016-05-14,19:46:00,5,2016,5.0,19,Parker Street & Sacramento Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,0,Unspecified Injury,3884,-13612213.3985516,4559731.79737587
1/4/2014 2:51:00 PM,2014-01-04,06:51:00,1,2014,5.0,6,San Pablo Avenue & Virginia Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,3885,-13613662.8546832,4561560.63194046
11/19/2016 12:41:00 AM,2016-11-18,16:41:00,11,2016,4.0,16,Dwight Wy & Mcgee Street,VC 21801(a): Failure to yield before left turn or U-turn,Right of Way,"1 Motorcycle, 1 Car",Driver,0,0,0,Unspecified Injury,3886,-13611765.5603709,4560058.28203897
1/29/2016 1:50:00 AM,2016-01-28,17:50:00,1,2016,3.0,17,Parker Street & Sacramento Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,3887,-13612213.3985516,4559731.79737587
8/11/2015 4:38:00 PM,2015-08-11,09:38:00,8,2015,1.0,9,Adeline Street & Faiview Street,VC 21801(a): Failure to yield before left turn or U-turn,Right of Way,2 Car,Driver,0,0,0,Unspecified Injury,3888,-13611122.9473171,4558351.45681571
1/12/2017 9:15:00 PM,2017-01-12,13:15:00,1,2017,3.0,13,University Avenue & West Frontage Road,VC 21650: Failure to drive on right half of roadway,"Driving, Overtaking, Passing",2 Car,Driver,0,0,0,Unspecified Injury,3889,-13612877.7013909,4561059.70245845
12/24/2014 8:32:00 PM,2014-12-24,12:32:00,12,2014,2.0,12,Parker Street & Sacramento Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,Unspecified Injury,3890,-13612213.3985516,4559731.79737587
9/5/2013 10:48:00 PM,2013-09-05,15:48:00,9,2013,3.0,15,San Pablo Avenue & Virginia Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Motorcycle, 1 Car",Driver,0,0,0,Unspecified Injury,3891,-13613662.8546832,4561560.63194046
4/25/2016 1:50:00 PM,2016-04-25,06:50:00,4,2016,0.0,6,Dwight Wy & Mcgee Avenue,Unknown / Not Stated,Other,"1 Bicycle, 1 Car",Other,0,0,0,Unspecified Injury,3892,-13611765.5603709,4560058.28203897
12/19/2016 1:23:00 AM,2016-12-18,17:23:00,12,2016,6.0,17,University Avenue & West Frontage Road,VC 23153(a): DUI alcohol causing injury,"Alcohol, DUI, Drug Offenses",3 Car,Driver,0,0,0,Unspecified Injury,3893,-13612877.7013909,4561059.70245845
4/20/2013 12:37:00 AM,2013-04-19,17:37:00,4,2013,4.0,17,Acton Street & Parker Street,VC 21750: Unsafe overtaking or passing on left,"Driving, Overtaking, Passing",2 Car,Driver,0,0,0,No Injury,3894,-13612464.1984227,4559691.00328978
1/10/2013 2:32:00 AM,2013-01-09,18:32:00,1,2013,2.0,18,San Pablo Avenue & Virginia Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",2 Car,Driver,0,0,0,No Injury,3895,-13613662.8546832,4561560.63194046
4/3/2015 8:08:00 AM,2015-04-03,01:08:00,4,2015,4.0,1,Dwight Wy & Mcgee Avenue,VC 23153(a): DUI alcohol causing injury,"Alcohol, DUI, Drug Offenses","1 Car, 7 Parked Vehicle",Driver,0,0,0,Unspecified Injury,3896,-13611765.5603709,4560058.28203897
7/13/2015 11:58:00 PM,2015-07-13,16:58:00,7,2015,0.0,16,Adeline Street & Fairview Street,VC 21658(a): Unsafe lane change,"Driving, Overtaking, Passing",2 Car,Driver,0,0,0,No Injury,3897,-13611122.9473171,4558351.45681571
10/11/2016 6:24:00 PM,2016-10-11,11:24:00,10,2016,1.0,11,University Avenue & West Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,No Injury,3898,-13612877.7013909,4561059.70245845
9/1/2012 8:28:00 PM,2012-09-01,13:28:00,9,2012,5.0,13,San Pablo Avenue & Virginia Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,3 Car,Driver,0,0,0,Unspecified Injury,3899,-13613662.8546832,4561560.63194046
4/29/2014 3:26:00 PM,2014-04-29,08:26:00,4,2014,1.0,8,Dwight Wy & Mcgee Avenue,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,1 Parked Vehicle,Driver,0,0,0,No Injury,3900,-13611765.5603709,4560058.28203897
12/22/2012 6:44:00 PM,2012-12-22,10:44:00,12,2012,5.0,10,Acton Street & Parker Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,3901,-13612464.1984227,4559691.00328978
11/5/2012 9:10:00 PM,2012-11-05,13:10:00,11,2012,0.0,13,Dwight Wy & Mcgee Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Bicycle, 1 Solo",Bicyclist,0,0,0,No Injury,3902,-13611765.5603709,4560058.28203897
6/23/2015 1:18:00 AM,2015-06-22,18:18:00,6,2015,0.0,18,Adeline Street & Fairview Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Bicycle, 1 Solo",Bicyclist,0,0,0,Unspecified Injury,3903,-13611122.9473171,4558351.45681571
8/7/2016 6:35:00 PM,2016-08-07,11:35:00,8,2016,6.0,11,University Avenue & West Frontage Road,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Truck, 1 Car",Driver,0,0,0,Unspecified Injury,3904,-13612877.7013909,4561059.70245845
12/20/2012 1:32:00 AM,2012-12-19,17:32:00,12,2012,2.0,17,Parker Street & Sacramento Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,No Injury,3905,-13612213.3985516,4559731.79737587
5/18/2012 4:30:00 AM,2012-05-17,21:30:00,5,2012,3.0,21,San Pablo Avenue & Virginia Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,0,No Injury,3906,-13613662.8546832,4561560.63194046
12/21/2011 5:30:00 AM,2011-12-20,21:30:00,12,2011,1.0,21,Dwight Wy & Mcgee Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",1 Parked Vehicle,Driver,0,0,0,No Injury,3907,-13611765.5603709,4560058.28203897
3/31/2015 7:01:00 PM,2015-03-31,12:01:00,3,2015,1.0,12,Adeline Street & Fairview Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",1 Parked Vehicle,Driver,0,0,0,No Injury,3908,-13611122.9473171,4558351.45681571
7/15/2016 11:09:00 AM,2016-07-15,04:09:00,7,2016,4.0,4,University Avenue & West Frontage Road,VC 23152(a): Driving under the influence of alcohol,"Alcohol, DUI, Drug Offenses","1 Car, 1 Fixed Object",Driver,0,0,0,No Injury,3909,-13612877.7013909,4561059.70245845
9/21/2012 2:01:00 AM,2012-09-20,19:01:00,9,2012,3.0,19,Parker Street & Sacramento Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,3 Car,Driver,0,0,0,Unspecified Injury,3910,-13612213.3985516,4559731.79737587
9/20/2011 1:31:00 AM,2011-09-19,18:31:00,9,2011,0.0,18,San Pablo Avenue & Virginia Street,VC 21801(a): Failure to yield before left turn or U-turn,Other,"1 Bicycle, 2 Car",Driver,0,0,0,Unspecified Injury,3911,-13613662.8546832,4561560.63194046
6/24/2016 10:00:00 AM,2016-06-24,03:00:00,6,2016,4.0,3,University Avenue & West Frontage Road,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,1 Car,Driver,0,0,0,No Injury,3912,-13612877.7013909,4561059.70245845
5/5/2011 4:17:00 PM,2011-05-05,09:17:00,5,2011,3.0,9,Dwight Wy & Mcgee Avenue,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,0,No Injury,3913,-13611765.5603709,4560058.28203897
2/24/2015 1:54:00 AM,2015-02-23,17:54:00,2,2015,0.0,17,Adeline Street & Fairview Street,VC 21658(a): Unsafe lane change,"Driving, Overtaking, Passing",2 Car,Driver,0,0,0,No Injury,3914,-13611122.9473171,4558351.45681571
1/20/2025 11:45:00 AM,2025-01-20,03:45:00,1,2025,0.0,3,Acton Street & Parker Street,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,3915,-13612464.1984227,4559691.00328978
5/5/2011 4:51:00 PM,2011-05-05,09:51:00,5,2011,3.0,9,San Pablo Avenue & Virginia Street,VC 21650: Failure to drive on right half of roadway,"Driving, Overtaking, Passing","1 Car, 1 Parked Vehicle",Driver,0,0,0,Unspecified Injury,3916,-13613662.8546832,4561560.63194046
3/4/2024 1:28:00 AM,2024-03-03,17:28:00,3,2024,6.0,17,Dwight Way & Mcgee Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,1,Possible Injury,3917,-13611765.5603709,4560058.28203897
10/22/2014 1:49:00 AM,2014-10-21,18:49:00,10,2014,1.0,18,Adeline Street & Fairview Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,3 Car,Driver,0,0,0,Unspecified Injury,3918,-13611122.9473171,4558351.45681571
6/2/2016 11:19:00 PM,2016-06-02,16:19:00,6,2016,3.0,16,University Avenue & West Frontage Road,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Truck, 1 Car",Driver,0,0,0,No Injury,3919,-13612877.7013909,4561059.70245845
1/5/2011 1:45:00 PM,2011-01-05,05:45:00,1,2011,2.0,5,San Pablo Avenue & Virginia Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",1 Parked Vehicle,Driver,0,0,0,No Injury,3920,-13613662.8546832,4561560.63194046
2/7/2022 5:00:00 PM,2022-02-07,09:00:00,2,2022,0.0,9,Allston Way & San Pablo Avenue,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling",1 Parked Vehicle,Driver,0,0,0,No Injury,3921,-13613409.8115616,4560564.26343665
4/1/2025 7:45:00 PM,2025-04-01,12:45:00,4,2025,1.0,12,Dwight Way & Mc Gee Avenue,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,No Injury,3922,-13611765.5603709,4560058.28203897
10/14/2014 11:41:00 PM,2014-10-14,16:41:00,10,2014,1.0,16,Adeline Street & Fairview Street,VC 21950(a): Failure to yield to pedestrian in crosswalk,"Alcohol, DUI, Drug Offenses","1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,3923,-13611122.9473171,4558351.45681571
5/16/2016 4:55:00 AM,2016-05-15,21:55:00,5,2016,6.0,21,University Avenue & West Frontage Road,VC 23152(a): Driving under the influence of alcohol,"Alcohol, DUI, Drug Offenses","1 Car, 1 Fixed Object",Driver,0,0,0,No Injury,3924,-13612877.7013909,4561059.70245845
7/22/2025 7:30:00 PM,2025-07-22,12:30:00,7,2025,1.0,12,Dwight Way & Mc Gee Avenue,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,1,Possible Injury,3925,-13611765.5603709,4560058.28203897
4/16/2023 7:30:00 PM,2023-04-16,12:30:00,4,2023,6.0,12,San Pablo Avenue & Virginia,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Car, 1 Pedestrian",Driver,1,0,0,Serious Injury,3926,-13613662.8546832,4561560.63194046
8/31/2014 8:59:00 PM,2014-08-31,13:59:00,8,2014,6.0,13,Adeline Street & Fairview Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Motorcycle, 1 Car",Driver,0,0,0,Unspecified Injury,3927,-13611122.9473171,4558351.45681571
7/22/2022 4:55:00 PM,2022-07-22,09:55:00,7,2022,4.0,9,Allston Way,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling",2 Car,Driver,0,0,0,No Injury,3928,-13613467.4760952,4560550.00936794
11/22/2013 1:34:00 AM,2013-11-21,17:34:00,11,2013,3.0,17,Adeline Street & Fairview Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Bicycle, 1 Car",Driver,0,0,0,Unspecified Injury,3929,-13611122.9473171,4558351.45681571
2/1/2025 11:30:00 PM,2025-02-01,15:30:00,2,2025,5.0,15,San Pablo Avenue & Virginia Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,3 Car,Driver,0,2,0,Minor Injury,3930,-13613662.8546832,4561560.63194046
9/30/2022 1:30:00 AM,2022-09-29,18:30:00,9,2022,3.0,18,Allston Way & San Pablo Avenue,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Bicycle, 1 Car",Driver,0,0,0,Unspecified Injury,3931,-13613409.8115616,4560564.26343665
2/17/2022 12:05:00 AM,2022-02-16,16:05:00,2,2022,2.0,16,Pine Avenue & Russell Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Bicycle, 1 Car",Driver,0,0,0,Unspecified Injury,3932,-13608643.1520362,4559493.30421765
8/1/2012 1:14:00 AM,2012-07-31,18:14:00,7,2012,1.0,18,Adeline Street & Fairview Street,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,3933,-13611122.9473171,4558351.45681571
4/25/2025 11:50:00 PM,2025-04-25,16:50:00,4,2025,4.0,16,San Pablo Avenue & Virginia Street,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Car, 1 Pedestrian",Driver,0,1,0,Minor Injury,3934,-13613662.8546832,4561560.63194046
12/13/2021 10:00:00 PM,2021-12-13,14:00:00,12,2021,0.0,14,Allston Way & San Pablo Avenue,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,Unspecified Injury,3935,-13613409.8115616,4560564.26343665
2/17/2022 1:41:00 PM,2022-02-17,05:41:00,2,2022,3.0,5,Bancroft Way & Prospect Way,Other,Other,"1 Truck, 1 Fixed Object",Driver,0,0,0,Unspecified Injury,3936,-13608822.2381208,4560978.33299659
6/4/2012 8:47:00 PM,2012-06-04,13:47:00,6,2012,0.0,13,Adeline Street & Fairview Street,VC 21801(a): Failure to yield before left turn or U-turn,Right of Way,2 Car,Driver,0,0,0,No Injury,3937,-13611122.9473171,4558351.45681571
7/10/2025 3:19:00 PM,2025-07-10,08:19:00,7,2025,3.0,8,San Pablo Avenue & Virginia Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,1,0,Minor Injury,3938,-13613662.8546832,4561560.63194046
11/14/2021 12:22:00 AM,2021-11-13,16:22:00,11,2021,5.0,16,Allston Way & San Pablo Avenue,VC 21801(a): Failure to yield before left turn or U-turn,Right of Way,"1 Bicycle, 1 Car",Driver,0,0,0,Unspecified Injury,3939,-13613409.8115616,4560564.26343665
3/16/2012 11:00:00 PM,2012-03-16,16:00:00,3,2012,4.0,16,Fairview Street & Harper Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",1 Parked Vehicle,Driver,0,0,0,No Injury,3940,-13611197.7861371,4558339.38966065
12/24/2025 9:00:00 AM,2025-12-24,01:00:00,12,2025,2.0,1,San Pablo Avenue & Virginia Street,VC 23152(a): Driving under the influence of alcohol,"Alcohol, DUI, Drug Offenses","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,3941,-13613662.8546832,4561560.63194046
6/19/2020 3:32:00 PM,2020-06-19,08:32:00,6,2020,4.0,8,Bancroft Wy & Prospect Wy,VC 23152(f): Driving under the influence of drugs,"Alcohol, DUI, Drug Offenses","1 Truck, 1 Fixed Object",Driver,0,0,0,No Injury,3942,-13608822.2381208,4560978.33299659
2/15/2022 2:43:00 AM,2022-02-14,18:43:00,2,2022,0.0,18,Milvia Street & University Avenue,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Motorcycle, 1 Car",Driver,0,0,0,Unspecified Injury,3943,-13611118.1698307,4561340.82288566
10/11/2011 11:16:00 PM,2011-10-11,16:16:00,10,2011,1.0,16,Adeline Street & Fairview Street,VC 22350: Unsafe speed for prevailing conditions,Other,"1 Truck, 1 Car",Driver,0,0,0,No Injury,3944,-13611122.9473171,4558351.45681571
11/2/2016 4:06:00 PM,2016-11-02,09:06:00,11,2016,2.0,9,Bancroft Steps & Prospect Road,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Truck, 1 Parked Vehicle",Driver,0,0,0,No Injury,3945,-13608821.4668752,4560979.19797624
2/18/2022 7:04:00 PM,2022-02-18,11:04:00,2,2022,4.0,11,Milvia Street & University Avenue,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,3946,-13611118.1698307,4561340.82288566
10/25/2021 4:45:00 AM,2021-10-24,21:45:00,10,2021,6.0,21,Allston Way & San Pablo Avenue,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling",2 Car,Driver,0,0,0,No Injury,3947,-13613409.8115616,4560564.26343665
4/13/2011 8:18:00 PM,2011-04-13,13:18:00,4,2011,2.0,13,Adeline Street & Faurview Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,Unspecified Injury,3948,-13611122.9473171,4558351.45681571
4/3/2025 10:31:00 PM,2025-04-03,15:31:00,4,2025,3.0,15,Bancroft Steps & Prospect Way,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling",2 Car,Driver,0,1,0,Minor Injury,3949,-13608821.4668752,4560979.19797624
7/1/2023 11:23:00 PM,2023-07-01,16:23:00,7,2023,5.0,16,Adeline Street & Fairview Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Electric Bike, 1 Solo",Bicyclist,0,1,0,Minor Injury,3950,-13611122.9473171,4558351.45681571
2/26/2022 2:40:00 AM,2022-02-25,18:40:00,2,2022,4.0,18,Bonita & University Avenue,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,3951,-13611243.2902292,4561324.19342818
2/18/2022 1:15:00 AM,2022-02-17,17:15:00,2,2022,3.0,17,Ashby Avenue & Telegraph Avenue,VC 21801(a): Failure to yield before left turn or U-turn,"Turning, Starting, Signaling",2 Car,Driver,0,0,0,Unspecified Injury,3952,-13609887.3023472,4559129.14831757
2/21/2022 12:50:00 AM,2022-02-20,16:50:00,2,2022,6.0,16,Ashby Avenue & Telegraph Avenue,VC 21804(a): Failure to yield to traffic when entering highway,Right of Way,"1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,3953,-13609887.3023472,4559129.14831757
6/3/2022 7:20:00 PM,2022-06-03,12:20:00,6,2022,4.0,12,Ashby Avenue & Telegraph Avenue,VC 21650.1: Bicycle operating on wrong side of road,Bicycle Provisions,"1 Bicycle, 1 Car",Bicyclist,0,0,0,Unspecified Injury,3954,-13609887.3023472,4559129.14831757
10/31/2022 12:29:00 AM,2022-10-30,17:29:00,10,2022,6.0,17,Ashby Avenue & Telegraph Avenue,VC 23152(a): Driving under the influence of alcohol,"Alcohol, DUI, Drug Offenses","1 Truck, 1 Car",Driver,0,0,0,Unspecified Injury,3955,-13609887.3023472,4559129.14831757
6/26/2022 8:00:00 PM,2022-06-26,13:00:00,6,2022,6.0,13,Milvia Street & University Avenue,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Motorcycle, 1 Car",Driver,0,0,0,Unspecified Injury,3956,-13611118.1698307,4561340.82288566
8/2/2022 5:47:00 AM,2022-08-01,22:47:00,8,2022,0.0,22,Milvia Street & University Avenue,VC 21703: Following too closely (Tailgating),"Driving, Overtaking, Passing",2 Car,Driver,0,0,0,No Injury,3957,-13611118.1698307,4561340.82288566
10/19/2022 8:53:00 PM,2022-10-19,13:53:00,10,2022,2.0,13,Milvia Street & University Avenue,VC 21453(a): Failure to stop at red light or stop line,"Signs, Signals, Markings",2 Bicycle,Bicyclist,0,0,0,Unspecified Injury,3958,-13611118.1698307,4561340.82288566
11/21/2022 7:39:00 PM,2022-11-21,11:39:00,11,2022,0.0,11,Bonita Street & University Avenue,VC 21703: Following too closely (Tailgating),"Driving, Overtaking, Passing","1 Truck, 1 Car",Driver,0,0,0,Unspecified Injury,3959,-13611243.2902292,4561324.19342818
10/1/2021 4:26:00 AM,2021-09-30,21:26:00,9,2021,3.0,21,Milvia Street & University Avenue,VC 23152(a): Driving under the influence of alcohol,"Alcohol, DUI, Drug Offenses",2 Car,Driver,0,0,0,No Injury,3960,-13611118.1698307,4561340.82288566
9/11/2021 7:43:00 PM,2021-09-11,12:43:00,9,2021,5.0,12,Bonita Avenue & University Avenue,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,Unspecified Injury,3961,-13611243.2902292,4561324.19342818
7/19/2023 6:10:00 PM,2023-07-19,11:10:00,7,2023,2.0,11,Fairview Street & Harper Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,3962,-13611197.7861371,4558339.38966065
